	Model Type	Audio Type	Speaker Mode	Overlap Mode	VAD	Embedding	video_id	DER	False Alarm %	Missed Speech %	Confusion %	Correct %
392	ClusteringDiarizer	denoised_audios	fixed_num-speakers	overlap	vad_telephony_marblenet	titanet_large	p5-s8	37.59	14.53	13.89	9.17	76.94
393	ClusteringDiarizer	denoised_audios	fixed_num-speakers	overlap	vad_telephony_marblenet	titanet_large	p5-s10	22.59	7.95	10.32	4.32	85.36
394	ClusteringDiarizer	denoised_audios	fixed_num-speakers	overlap	vad_telephony_marblenet	titanet_large	p7-s8	57.89	9.49	17.69	30.71	51.6
395	ClusteringDiarizer	denoised_audios	fixed_num-speakers	overlap	vad_telephony_marblenet	titanet_large	p7-s16	42.55	6.06	19.04	17.45	63.51
396	ClusteringDiarizer	denoised_audios	fixed_num-speakers	overlap	vad_telephony_marblenet	titanet_large	p9-s3-1	68.7	10.42	45.38	12.9	41.72
397	ClusteringDiarizer	denoised_audios	fixed_num-speakers	overlap	vad_telephony_marblenet	titanet_large	p9-s9	50.45	15.61	26.55	8.28	65.16
398	ClusteringDiarizer	denoised_audios	fixed_num-speakers	overlap	vad_telephony_marblenet	titanet_large	p11-s4	32.36	9.29	13.82	9.25	76.93
399	ClusteringDiarizer	denoised_audios	fixed_num-speakers	overlap	vad_telephony_marblenet	titanet_large	p11-s11	28.11	8.85	6.92	12.34	80.74
400	ClusteringDiarizer	denoised_audios	fixed_num-speakers	overlap	vad_telephony_marblenet	titanet_large	p12-s3	61.14	38.61	10.79	11.75	77.47
401	ClusteringDiarizer	denoised_audios	fixed_num-speakers	overlap	vad_telephony_marblenet	titanet_large	p12-s6	68.88	38.68	14.83	15.38	69.79
402	ClusteringDiarizer	denoised_audios	fixed_num-speakers	overlap	vad_telephony_marblenet	titanet_large	p17-s2	23.68	7.22	13.62	2.83	83.55
403	ClusteringDiarizer	denoised_audios	fixed_num-speakers	overlap	vad_telephony_marblenet	titanet_large	p17-s6	29.57	6.53	18.63	4.41	76.96
404	ClusteringDiarizer	denoised_audios	fixed_num-speakers	overlap	vad_telephony_marblenet	titanet_large	p18-s15	19.81	3.45	9.97	6.39	83.64
405	ClusteringDiarizer	denoised_audios	fixed_num-speakers	overlap	vad_telephony_marblenet	titanet_large	p18-s17	20	5.72	10.34	3.94	85.72
406	ClusteringDiarizer	denoised_audios	fixed_num-speakers	overlap	vad_telephony_marblenet	ecapa_tdnn	p5-s8	37.18	14.53	13.89	8.75	77.36
407	ClusteringDiarizer	denoised_audios	fixed_num-speakers	overlap	vad_telephony_marblenet	ecapa_tdnn	p5-s10	22.86	7.95	10.32	4.59	85.09
408	ClusteringDiarizer	denoised_audios	fixed_num-speakers	overlap	vad_telephony_marblenet	ecapa_tdnn	p7-s8	59.41	9.49	17.69	32.23	50.09
409	ClusteringDiarizer	denoised_audios	fixed_num-speakers	overlap	vad_telephony_marblenet	ecapa_tdnn	p7-s16	49.88	6.06	19.04	24.79	56.18
410	ClusteringDiarizer	denoised_audios	fixed_num-speakers	overlap	vad_telephony_marblenet	ecapa_tdnn	p9-s3-1	72.78	10.42	45.38	16.98	37.64
411	ClusteringDiarizer	denoised_audios	fixed_num-speakers	overlap	vad_telephony_marblenet	ecapa_tdnn	p9-s9	53.91	15.61	26.55	11.75	61.7
412	ClusteringDiarizer	denoised_audios	fixed_num-speakers	overlap	vad_telephony_marblenet	ecapa_tdnn	p11-s4	29.16	9.29	13.82	6.06	80.13
413	ClusteringDiarizer	denoised_audios	fixed_num-speakers	overlap	vad_telephony_marblenet	ecapa_tdnn	p11-s11	42.25	8.85	6.92	26.48	66.6
414	ClusteringDiarizer	denoised_audios	fixed_num-speakers	overlap	vad_telephony_marblenet	ecapa_tdnn	p12-s3	61.53	38.61	10.79	12.14	77.08
415	ClusteringDiarizer	denoised_audios	fixed_num-speakers	overlap	vad_telephony_marblenet	ecapa_tdnn	p12-s6	69.51	38.68	14.83	16.01	69.16
416	ClusteringDiarizer	denoised_audios	fixed_num-speakers	overlap	vad_telephony_marblenet	ecapa_tdnn	p17-s2	37.79	7.22	13.62	16.95	69.43
417	ClusteringDiarizer	denoised_audios	fixed_num-speakers	overlap	vad_telephony_marblenet	ecapa_tdnn	p17-s6	27.99	6.53	18.63	2.83	78.54
418	ClusteringDiarizer	denoised_audios	fixed_num-speakers	overlap	vad_telephony_marblenet	ecapa_tdnn	p18-s15	18.89	3.45	9.97	5.47	84.56
419	ClusteringDiarizer	denoised_audios	fixed_num-speakers	overlap	vad_telephony_marblenet	ecapa_tdnn	p18-s17	42.51	5.72	10.34	26.45	63.21
420	ClusteringDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_marblenet	titanet_large	p5-s8	35.25	3.86	24.83	6.56	68.61
421	ClusteringDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_marblenet	titanet_large	p5-s10	31.52	4.15	17.85	9.51	72.63
422	ClusteringDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_marblenet	titanet_large	p7-s8	60.02	5.46	33.57	21	45.43
423	ClusteringDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_marblenet	titanet_large	p7-s16	53.27	3.82	14.43	35.02	50.55
424	ClusteringDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_marblenet	titanet_large	p9-s3-1	72.64	6.69	41.33	24.62	34.04
425	ClusteringDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_marblenet	titanet_large	p9-s9	40.32	5.67	27.05	7.61	65.35
426	ClusteringDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_marblenet	titanet_large	p11-s4	30.64	5.31	17.76	7.57	74.67
427	ClusteringDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_marblenet	titanet_large	p11-s11	32.2	4.69	16.48	11.03	72.49
428	ClusteringDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_marblenet	titanet_large	p12-s3	47.11	13.64	15.17	18.3	66.53
429	ClusteringDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_marblenet	titanet_large	p12-s6	43.68	12.69	13.7	17.29	69.01
430	ClusteringDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_marblenet	titanet_large	p17-s2	27.41	4.94	16.03	6.44	77.53
431	ClusteringDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_marblenet	titanet_large	p17-s6	29.45	3.6	21.14	4.71	74.15
432	ClusteringDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_marblenet	titanet_large	p18-s15	37.38	3.67	29.33	4.38	66.29
433	ClusteringDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_marblenet	titanet_large	p18-s17	30.84	2.58	20.24	8.02	71.73
434	ClusteringDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_marblenet	ecapa_tdnn	p5-s8	35.23	3.86	24.83	6.55	68.63
435	ClusteringDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_marblenet	ecapa_tdnn	p5-s10	38.48	4.15	17.85	16.48	65.67
436	ClusteringDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_marblenet	ecapa_tdnn	p7-s8	60.19	5.46	33.57	21.16	45.27
437	ClusteringDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_marblenet	ecapa_tdnn	p7-s16	44.2	3.82	14.43	25.95	59.62
438	ClusteringDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_marblenet	ecapa_tdnn	p9-s3-1	72.11	6.69	41.33	24.09	34.58
439	ClusteringDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_marblenet	ecapa_tdnn	p9-s9	59.08	5.67	27.05	26.37	46.58
440	ClusteringDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_marblenet	ecapa_tdnn	p11-s4	32.69	5.31	17.76	9.63	72.61
441	ClusteringDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_marblenet	ecapa_tdnn	p11-s11	23.68	4.69	16.48	2.51	81.01
442	ClusteringDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_marblenet	ecapa_tdnn	p12-s3	46.52	13.64	15.17	17.71	67.12
443	ClusteringDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_marblenet	ecapa_tdnn	p12-s6	43.62	12.69	13.7	17.22	69.07
444	ClusteringDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_marblenet	ecapa_tdnn	p17-s2	40.49	4.94	16.03	19.52	64.45
445	ClusteringDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_marblenet	ecapa_tdnn	p17-s6	33.68	3.6	21.14	8.93	69.93
446	ClusteringDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_marblenet	ecapa_tdnn	p18-s15	58.03	3.67	29.33	25.03	45.64
447	ClusteringDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_marblenet	ecapa_tdnn	p18-s17	52.7	2.58	20.24	29.87	49.88
448	ClusteringDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_multilingual_marblenet	titanet_large	p5-s8	28.5	5.78	14.76	7.96	77.29
449	ClusteringDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_multilingual_marblenet	titanet_large	p5-s10	39.25	5.48	8.2	25.57	66.24
450	ClusteringDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_multilingual_marblenet	titanet_large	p7-s8	59.06	7.23	18.29	33.55	48.17
451	ClusteringDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_multilingual_marblenet	titanet_large	p7-s16	34.04	6.42	7.74	19.88	72.38
452	ClusteringDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_multilingual_marblenet	titanet_large	p9-s3-1	68.68	9.87	34.74	24.07	41.19
453	ClusteringDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_multilingual_marblenet	titanet_large	p9-s9	34.65	8.89	18.04	7.72	74.24
454	ClusteringDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_multilingual_marblenet	titanet_large	p11-s4	21.83	6.81	5.72	9.29	84.99
455	ClusteringDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_multilingual_marblenet	titanet_large	p11-s11	23.43	7.29	3.64	12.5	83.86
456	ClusteringDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_multilingual_marblenet	titanet_large	p12-s3	45.29	26	5.53	13.76	80.71
457	ClusteringDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_multilingual_marblenet	titanet_large	p12-s6	59.12	35.7	4.17	19.25	76.58
458	ClusteringDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_multilingual_marblenet	titanet_large	p17-s2	29.67	5.74	6.77	17.17	76.06
459	ClusteringDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_multilingual_marblenet	titanet_large	p17-s6	26.73	5.15	12.23	9.35	78.42
460	ClusteringDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_multilingual_marblenet	titanet_large	p18-s15	16.29	3.54	7.76	4.99	87.24
461	ClusteringDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_multilingual_marblenet	titanet_large	p18-s17	20.03	3.47	8.79	7.77	83.44
462	ClusteringDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_multilingual_marblenet	ecapa_tdnn	p5-s8	28.32	5.78	14.76	7.78	77.47
463	ClusteringDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_multilingual_marblenet	ecapa_tdnn	p5-s10	36.43	5.48	8.2	22.76	69.05
464	ClusteringDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_multilingual_marblenet	ecapa_tdnn	p7-s8	53.04	7.23	18.29	27.52	54.19
465	ClusteringDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_multilingual_marblenet	ecapa_tdnn	p7-s16	48.61	6.42	7.74	34.46	57.8
466	ClusteringDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_multilingual_marblenet	ecapa_tdnn	p9-s3-1	72.36	9.87	34.74	27.75	37.51
467	ClusteringDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_multilingual_marblenet	ecapa_tdnn	p9-s9	32.21	8.89	18.04	5.28	76.68
468	ClusteringDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_multilingual_marblenet	ecapa_tdnn	p11-s4	24.04	6.81	5.72	11.51	82.77
469	ClusteringDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_multilingual_marblenet	ecapa_tdnn	p11-s11	48.95	7.29	3.64	38.01	58.35
470	ClusteringDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_multilingual_marblenet	ecapa_tdnn	p12-s3	53.61	26	5.53	22.08	72.39
471	ClusteringDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_multilingual_marblenet	ecapa_tdnn	p12-s6	59.57	35.7	4.17	19.7	76.13
472	ClusteringDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_multilingual_marblenet	ecapa_tdnn	p17-s2	32.48	5.74	6.77	19.97	73.26
473	ClusteringDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_multilingual_marblenet	ecapa_tdnn	p17-s6	26.63	5.15	12.23	9.25	78.52
474	ClusteringDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_multilingual_marblenet	ecapa_tdnn	p18-s15	16.67	3.54	7.76	5.37	86.87
475	ClusteringDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_multilingual_marblenet	ecapa_tdnn	p18-s17	24.83	3.47	8.79	12.58	78.63
476	ClusteringDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_telephony_marblenet	titanet_large	p5-s8	36.25	15.46	11.48	9.31	79.21
477	ClusteringDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_telephony_marblenet	titanet_large	p5-s10	20.59	8.46	7.66	4.48	87.87
478	ClusteringDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_telephony_marblenet	titanet_large	p7-s8	57	11	11.75	34.25	54
479	ClusteringDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_telephony_marblenet	titanet_large	p7-s16	37.52	8.04	7.59	21.88	70.53
480	ClusteringDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_telephony_marblenet	titanet_large	p9-s3-1	68.97	15.78	37.44	15.74	46.81
481	ClusteringDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_telephony_marblenet	titanet_large	p9-s9	49.92	16.35	24.89	8.68	66.44
482	ClusteringDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_telephony_marblenet	titanet_large	p11-s4	28.13	10.86	6.64	10.63	82.73
483	ClusteringDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_telephony_marblenet	titanet_large	p11-s11	26.21	9.26	4.7	12.24	83.05
484	ClusteringDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_telephony_marblenet	titanet_large	p12-s3	62.09	44.76	3.88	13.45	82.67
485	ClusteringDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_telephony_marblenet	titanet_large	p12-s6	74.3	50.73	3.57	20	76.43
486	ClusteringDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_telephony_marblenet	titanet_large	p17-s2	17.12	8.74	5.34	3.03	91.62
487	ClusteringDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_telephony_marblenet	titanet_large	p17-s6	23.62	7.96	10.48	5.19	84.34
488	ClusteringDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_telephony_marblenet	titanet_large	p18-s15	16.15	3.84	5.41	6.9	87.69
489	ClusteringDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_telephony_marblenet	titanet_large	p18-s17	19.86	5.75	10.15	3.96	85.89
490	ClusteringDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_telephony_marblenet	ecapa_tdnn	p5-s8	36.09	15.46	11.48	9.15	79.37
491	ClusteringDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_telephony_marblenet	ecapa_tdnn	p5-s10	21	8.46	7.66	4.89	87.46
492	ClusteringDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_telephony_marblenet	ecapa_tdnn	p7-s8	58.36	11	11.75	35.62	52.64
493	ClusteringDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_telephony_marblenet	ecapa_tdnn	p7-s16	47.28	8.04	7.59	31.64	60.77
494	ClusteringDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_telephony_marblenet	ecapa_tdnn	p9-s3-1	73.35	15.78	37.44	20.12	42.43
495	ClusteringDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_telephony_marblenet	ecapa_tdnn	p9-s9	53.55	16.35	24.89	12.31	62.81
496	ClusteringDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_telephony_marblenet	ecapa_tdnn	p11-s4	24.47	10.86	6.64	6.97	86.39
497	ClusteringDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_telephony_marblenet	ecapa_tdnn	p11-s11	41.03	9.26	4.7	27.06	68.23
498	ClusteringDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_telephony_marblenet	ecapa_tdnn	p12-s3	62.5	44.76	3.88	13.86	82.26
499	ClusteringDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_telephony_marblenet	ecapa_tdnn	p12-s6	74.82	50.73	3.57	20.51	75.91
500	ClusteringDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_telephony_marblenet	ecapa_tdnn	p17-s2	32.62	8.74	5.34	18.54	76.12
501	ClusteringDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_telephony_marblenet	ecapa_tdnn	p17-s6	21.71	7.96	10.48	3.27	86.26
502	ClusteringDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_telephony_marblenet	ecapa_tdnn	p18-s15	15.24	3.84	5.41	6	88.59
503	ClusteringDiarizer	denoised_audios	fixed_num-speakers	no_overlap	vad_telephony_marblenet	ecapa_tdnn	p18-s17	42.36	5.75	10.15	26.46	63.39
504	ClusteringDiarizer	denoised_audios	auto_num-speakers	overlap	vad_marblenet	titanet_large	p5-s8	34.9	3.63	26.99	4.28	68.73
505	ClusteringDiarizer	denoised_audios	auto_num-speakers	overlap	vad_marblenet	titanet_large	p5-s10	28.53	3.9	20.4	4.22	75.38
506	ClusteringDiarizer	denoised_audios	auto_num-speakers	overlap	vad_marblenet	titanet_large	p7-s8	60.92	4.71	37.64	18.57	43.79
507	ClusteringDiarizer	denoised_audios	auto_num-speakers	overlap	vad_marblenet	titanet_large	p7-s16	33.09	2.87	24.73	5.49	69.79
508	ClusteringDiarizer	denoised_audios	auto_num-speakers	overlap	vad_marblenet	titanet_large	p9-s3-1	80.51	4.41	49.21	26.89	23.9
509	ClusteringDiarizer	denoised_audios	auto_num-speakers	overlap	vad_marblenet	titanet_large	p9-s9	54.96	5.41	28.41	21.14	50.45
510	ClusteringDiarizer	denoised_audios	auto_num-speakers	overlap	vad_marblenet	titanet_large	p11-s4	33.03	4.54	23.75	4.74	71.5
511	ClusteringDiarizer	denoised_audios	auto_num-speakers	overlap	vad_marblenet	titanet_large	p11-s11	35.96	4.48	18.49	13	68.52
512	ClusteringDiarizer	denoised_audios	auto_num-speakers	overlap	vad_marblenet	titanet_large	p12-s3	68.93	11.77	20.66	36.5	42.84
513	ClusteringDiarizer	denoised_audios	auto_num-speakers	overlap	vad_marblenet	titanet_large	p12-s6	46.31	9.67	23.36	13.27	63.36
514	ClusteringDiarizer	denoised_audios	auto_num-speakers	overlap	vad_marblenet	titanet_large	p17-s2	41.77	4.08	23.97	13.72	62.31
515	ClusteringDiarizer	denoised_audios	auto_num-speakers	overlap	vad_marblenet	titanet_large	p17-s6	39.18	2.96	27.97	8.26	63.77
516	ClusteringDiarizer	denoised_audios	auto_num-speakers	overlap	vad_marblenet	titanet_large	p18-s15	38.37	3.3	32.49	2.58	64.93
517	ClusteringDiarizer	denoised_audios	auto_num-speakers	overlap	vad_marblenet	titanet_large	p18-s17	33.15	2.57	20.38	10.2	69.42
518	ClusteringDiarizer	denoised_audios	auto_num-speakers	overlap	vad_marblenet	ecapa_tdnn	p5-s8	36.85	3.63	26.99	6.23	66.78
519	ClusteringDiarizer	denoised_audios	auto_num-speakers	overlap	vad_marblenet	ecapa_tdnn	p5-s10	28.37	3.9	20.4	4.07	75.53
520	ClusteringDiarizer	denoised_audios	auto_num-speakers	overlap	vad_marblenet	ecapa_tdnn	p7-s8	61.58	4.71	37.64	19.23	43.13
521	ClusteringDiarizer	denoised_audios	auto_num-speakers	overlap	vad_marblenet	ecapa_tdnn	p7-s16	32.97	2.87	24.73	5.37	69.9
522	ClusteringDiarizer	denoised_audios	auto_num-speakers	overlap	vad_marblenet	ecapa_tdnn	p9-s3-1	67.17	4.41	49.21	13.55	37.24
523	ClusteringDiarizer	denoised_audios	auto_num-speakers	overlap	vad_marblenet	ecapa_tdnn	p9-s9	53.38	5.41	28.41	19.56	52.03
524	ClusteringDiarizer	denoised_audios	auto_num-speakers	overlap	vad_marblenet	ecapa_tdnn	p11-s4	32.44	4.54	23.75	4.15	72.1
525	ClusteringDiarizer	denoised_audios	auto_num-speakers	overlap	vad_marblenet	ecapa_tdnn	p11-s11	28.24	4.48	18.49	5.27	76.24
526	ClusteringDiarizer	denoised_audios	auto_num-speakers	overlap	vad_marblenet	ecapa_tdnn	p12-s3	68.93	11.77	20.66	36.5	42.84
527	ClusteringDiarizer	denoised_audios	auto_num-speakers	overlap	vad_marblenet	ecapa_tdnn	p12-s6	46.25	9.67	23.36	13.21	63.42
528	ClusteringDiarizer	denoised_audios	auto_num-speakers	overlap	vad_marblenet	ecapa_tdnn	p17-s2	45.35	4.08	23.97	17.3	58.73
529	ClusteringDiarizer	denoised_audios	auto_num-speakers	overlap	vad_marblenet	ecapa_tdnn	p17-s6	33.63	2.96	27.97	2.71	69.33
530	ClusteringDiarizer	denoised_audios	auto_num-speakers	overlap	vad_marblenet	ecapa_tdnn	p18-s15	38.28	3.3	32.49	2.49	65.02
531	ClusteringDiarizer	denoised_audios	auto_num-speakers	overlap	vad_marblenet	ecapa_tdnn	p18-s17	33.15	2.57	20.38	10.2	69.42
532	ClusteringDiarizer	denoised_audios	auto_num-speakers	overlap	vad_multilingual_marblenet	titanet_large	p5-s8	30.25	5.44	17.01	7.8	75.19
533	ClusteringDiarizer	denoised_audios	auto_num-speakers	overlap	vad_multilingual_marblenet	titanet_large	p5-s10	20.44	5.15	11.01	4.28	84.71
534	ClusteringDiarizer	denoised_audios	auto_num-speakers	overlap	vad_multilingual_marblenet	titanet_large	p7-s8	50.22	6.24	23.62	20.36	56.02
535	ClusteringDiarizer	denoised_audios	auto_num-speakers	overlap	vad_multilingual_marblenet	titanet_large	p7-s16	30.51	4.83	18.82	6.85	74.32
536	ClusteringDiarizer	denoised_audios	auto_num-speakers	overlap	vad_multilingual_marblenet	titanet_large	p9-s3-1	65.44	6.51	43.37	15.56	41.07
537	ClusteringDiarizer	denoised_audios	auto_num-speakers	overlap	vad_multilingual_marblenet	titanet_large	p9-s9	53.92	8.48	19.8	25.64	54.56
538	ClusteringDiarizer	denoised_audios	auto_num-speakers	overlap	vad_multilingual_marblenet	titanet_large	p11-s4	24.49	5.83	13.02	5.64	81.33
539	ClusteringDiarizer	denoised_audios	auto_num-speakers	overlap	vad_multilingual_marblenet	titanet_large	p11-s11	29.83	6.97	5.9	16.96	77.14
540	ClusteringDiarizer	denoised_audios	auto_num-speakers	overlap	vad_multilingual_marblenet	titanet_large	p12-s3	75.61	22.43	12.23	40.96	46.81
541	ClusteringDiarizer	denoised_audios	auto_num-speakers	overlap	vad_multilingual_marblenet	titanet_large	p12-s6	70.78	27.22	15.4	28.16	56.44
542	ClusteringDiarizer	denoised_audios	auto_num-speakers	overlap	vad_multilingual_marblenet	titanet_large	p17-s2	23.65	4.74	15.02	3.89	81.09
543	ClusteringDiarizer	denoised_audios	auto_num-speakers	overlap	vad_multilingual_marblenet	titanet_large	p17-s6	36.4	4.22	19.86	12.31	67.82
544	ClusteringDiarizer	denoised_audios	auto_num-speakers	overlap	vad_multilingual_marblenet	titanet_large	p18-s15	19.8	3.18	12.13	4.49	83.38
545	ClusteringDiarizer	denoised_audios	auto_num-speakers	overlap	vad_multilingual_marblenet	titanet_large	p18-s17	20.17	3.45	8.98	7.74	83.28
546	ClusteringDiarizer	denoised_audios	auto_num-speakers	overlap	vad_multilingual_marblenet	ecapa_tdnn	p5-s8	29.94	5.44	17.01	7.49	75.5
547	ClusteringDiarizer	denoised_audios	auto_num-speakers	overlap	vad_multilingual_marblenet	ecapa_tdnn	p5-s10	20.82	5.15	11.01	4.66	84.33
548	ClusteringDiarizer	denoised_audios	auto_num-speakers	overlap	vad_multilingual_marblenet	ecapa_tdnn	p7-s8	54.55	6.24	23.62	24.69	51.69
549	ClusteringDiarizer	denoised_audios	auto_num-speakers	overlap	vad_multilingual_marblenet	ecapa_tdnn	p7-s16	31.27	4.83	18.82	7.61	73.56
550	ClusteringDiarizer	denoised_audios	auto_num-speakers	overlap	vad_multilingual_marblenet	ecapa_tdnn	p9-s3-1	64.58	6.51	43.37	14.69	41.94
551	ClusteringDiarizer	denoised_audios	auto_num-speakers	overlap	vad_multilingual_marblenet	ecapa_tdnn	p9-s9	54.3	8.48	19.8	26.01	54.19
552	ClusteringDiarizer	denoised_audios	auto_num-speakers	overlap	vad_multilingual_marblenet	ecapa_tdnn	p11-s4	24.4	5.83	13.02	5.55	81.43
553	ClusteringDiarizer	denoised_audios	auto_num-speakers	overlap	vad_multilingual_marblenet	ecapa_tdnn	p11-s11	20.69	6.97	5.9	7.83	86.27
554	ClusteringDiarizer	denoised_audios	auto_num-speakers	overlap	vad_multilingual_marblenet	ecapa_tdnn	p12-s3	52.25	22.43	12.23	17.6	70.18
555	ClusteringDiarizer	denoised_audios	auto_num-speakers	overlap	vad_multilingual_marblenet	ecapa_tdnn	p12-s6	57.86	27.22	15.4	15.24	69.36
556	ClusteringDiarizer	denoised_audios	auto_num-speakers	overlap	vad_multilingual_marblenet	ecapa_tdnn	p17-s2	23.38	4.74	15.02	3.63	81.36
557	ClusteringDiarizer	denoised_audios	auto_num-speakers	overlap	vad_multilingual_marblenet	ecapa_tdnn	p17-s6	27.54	4.22	19.86	3.46	76.68
558	ClusteringDiarizer	denoised_audios	auto_num-speakers	overlap	vad_multilingual_marblenet	ecapa_tdnn	p18-s15	18.3	3.18	12.13	2.99	84.88
559	ClusteringDiarizer	denoised_audios	auto_num-speakers	overlap	vad_multilingual_marblenet	ecapa_tdnn	p18-s17	16.21	3.45	8.98	3.78	87.24
560	ClusteringDiarizer	denoised_audios	auto_num-speakers	overlap	vad_telephony_marblenet	titanet_large	p5-s8	37.65	14.53	13.89	9.22	76.88
561	ClusteringDiarizer	denoised_audios	auto_num-speakers	overlap	vad_telephony_marblenet	titanet_large	p5-s10	22.32	7.95	10.32	4.05	85.63
562	ClusteringDiarizer	denoised_audios	auto_num-speakers	overlap	vad_telephony_marblenet	titanet_large	p7-s8	56.9	9.49	17.69	29.72	52.59
563	ClusteringDiarizer	denoised_audios	auto_num-speakers	overlap	vad_telephony_marblenet	titanet_large	p7-s16	32.63	6.06	19.04	7.53	73.43
564	ClusteringDiarizer	denoised_audios	auto_num-speakers	overlap	vad_telephony_marblenet	titanet_large	p9-s3-1	71.47	10.42	45.38	15.67	38.95
565	ClusteringDiarizer	denoised_audios	auto_num-speakers	overlap	vad_telephony_marblenet	titanet_large	p9-s9	50.45	15.61	26.55	8.28	65.16
566	ClusteringDiarizer	denoised_audios	auto_num-speakers	overlap	vad_telephony_marblenet	titanet_large	p11-s4	36	9.29	13.82	12.89	73.29
