Hidden1,Hidden2,Dropout,LearningRate,WeightDecay,Accuracy,Precision,Recall,F1
32,32,0.3,0.0005,0.0001,0.42400000000000004,0.454512987012987,0.3802197802197802,0.3956942835771657
32,32,0.4,0.001,0.0,0.4643333333333334,0.4620401337792641,0.5164835164835165,0.4687878570231511
32,32,0.4,0.001,0.0001,0.49700000000000005,0.5230952380952381,0.776923076923077,0.6194500788821276
32,32,0.4,0.0005,0.0,0.48900000000000005,0.4937784568372804,0.654945054945055,0.5355722639933166
32,32,0.4,0.0005,0.0001,0.5366666666666666,0.5570757575757576,0.7076923076923076,0.6006924575890092
32,32,0.5,0.001,0.0,0.4303333333333333,0.3374269005847953,0.33626373626373623,0.31348631239935587
32,32,0.5,0.001,0.0001,0.5696666666666667,0.5854393939393939,0.7857142857142858,0.657345951084608
32,32,0.5,0.0005,0.0,0.553,0.55618991534781,0.8021978021978022,0.6489052145676465
32,32,0.5,0.0005,0.0001,0.5940000000000001,0.590391419725785,0.7857142857142858,0.6531166150670794
32,64,0.2,0.001,0.0,0.4726666666666667,0.4919005847953216,0.48901098901098905,0.4772402597402598
32,64,0.2,0.001,0.0001,0.504,0.517943722943723,0.7186813186813186,0.5916718035176454
32,64,0.2,0.0005,0.0,0.4886666666666667,0.3983066361556064,0.43076923076923085,0.37704678362573096
32,64,0.2,0.0005,0.0001,0.5046666666666667,0.5159382284382285,0.7791208791208792,0.6130382599348116
32,64,0.3,0.001,0.0,0.4886666666666667,0.514,0.6560439560439562,0.5669671526295845
32,64,0.3,0.001,0.0001,0.48933333333333334,0.49229797979797973,0.5769230769230769,0.5053591291911648
32,64,0.3,0.0005,0.0,0.553,0.5631219096334186,0.7769230769230769,0.639953216374269
32,64,0.3,0.0005,0.0001,0.5046666666666666,0.5153002070393374,0.7648351648351649,0.5995995995995995
32,64,0.4,0.001,0.0,0.44033333333333335,0.466060606060606,0.6571428571428571,0.5328888888888889
32,64,0.4,0.001,0.0001,0.513,0.5348828802776171,0.5934065934065934,0.5560018601810206
32,64,0.4,0.0005,0.0,0.513,0.5180434782608695,0.5791208791208792,0.5204980842911877
32,64,0.4,0.0005,0.0001,0.4966666666666667,0.5290909090909091,0.6835164835164835,0.5861799461799462
32,64,0.5,0.001,0.0,0.491,0.5071980650928019,0.5494505494505495,0.5220014245014245
32,64,0.5,0.001,0.0001,0.4966666666666667,0.515162940796808,0.7329670329670329,0.5922908232118759
32,64,0.5,0.0005,0.0,0.53,0.5387417654808959,0.7340659340659341,0.6093024453024454
32,64,0.5,0.0005,0.0001,0.5606666666666668,0.5710977443609022,0.7846153846153847,0.6554945054945055
64,16,0.2,0.001,0.0,0.4886666666666667,0.4840051599587203,0.7362637362637362,0.5712462821673349
64,16,0.2,0.001,0.0001,0.5456666666666667,0.5847392607392607,0.5934065934065934,0.555919028340081
64,16,0.2,0.0005,0.0,0.48100000000000004,0.41230769230769226,0.3934065934065934,0.395978835978836
64,16,0.2,0.0005,0.0001,0.512,0.5197435897435898,0.7241758241758242,0.5746337430547958
64,16,0.3,0.001,0.0,0.5616666666666668,0.5585996279934899,0.7846153846153846,0.6426318891836134
64,16,0.3,0.001,0.0001,0.537,0.5663669663669664,0.6098901098901099,0.579007206301324
64,16,0.3,0.0005,0.0,0.4793333333333333,0.5139393939393939,0.5340659340659341,0.5183087027914615
64,16,0.3,0.0005,0.0001,0.5126666666666667,0.6317379679144385,0.4791208791208792,0.4600414078674948
64,16,0.4,0.001,0.0,0.4963333333333333,0.5042208419599724,0.7362637362637363,0.5707247245247844
64,16,0.4,0.001,0.0001,0.5433333333333334,0.5851909184726523,0.6615384615384615,0.5735588972431078
64,16,0.4,0.0005,0.0,0.4806666666666667,0.5148412698412699,0.42857142857142855,0.44423814718344873
