Participant,Fold,Hidden1,Hidden2,Dropout,LearningRate,WeightDecay,Accuracy,Disengaged Precision,Disengaged Recall,Disengaged F1,Engaged Precision,Engaged Recall,Engaged F1,Macro Precision,Macro Recall,Macro F1,Weighted Precision,Weighted Recall,Weighted F1,AUROC
p11,3,16,16,0.3,0.001,0.0001,0.5942408376963351,0.5263157894736842,0.189873417721519,0.27906976744186046,0.6061538461538462,0.8794642857142857,0.7176684881602914,0.5662348178137652,0.5346688517179023,0.4983691278010759,0.5731318227102189,0.5942408376963351,0.5362585460830346,0.6260736889692586
p11,4,16,16,0.3,0.001,0.0001,0.6377952755905512,0.611764705882353,0.33121019108280253,0.4297520661157025,0.6452702702702703,0.8526785714285714,0.7346153846153847,0.6285174880763116,0.5919443812556869,0.5821837253655435,0.6314635153912598,0.6377952755905512,0.6089892927401875,0.6690457233848953
p11,5,16,16,0.3,0.001,0.0001,0.5879265091863517,0.0,0.0,0.0,0.5879265091863517,1.0,0.740495867768595,0.29396325459317585,0.5,0.3702479338842975,0.34565758020404935,0.5879265091863517,0.43535715060410834,0.6201376251137398
p11,1,16,16,0.3,0.0005,0.0,0.5785340314136126,0.36363636363636365,0.02531645569620253,0.047337278106508875,0.5849056603773585,0.96875,0.7294117647058823,0.47427101200686106,0.4970332278481013,0.3883745214061956,0.4933858988980988,0.5785340314136126,0.44729718647891636,0.6059844032549728
p11,2,16,16,0.3,0.0005,0.0,0.6256544502617801,0.5688073394495413,0.3924050632911392,0.46441947565543074,0.6483516483516484,0.7901785714285714,0.7122736418511066,0.6085794939005948,0.5912918173598554,0.5883465587532687,0.6154511226800962,0.6256544502617801,0.6097580443146752,0.6474909584086799
p11,3,16,16,0.3,0.0005,0.0,0.599476439790576,0.5471698113207547,0.18354430379746836,0.27488151658767773,0.60790273556231,0.8928571428571429,0.7233273056057866,0.5775362734415324,0.5382007233273056,0.4991044110967322,0.5827828349597819,0.599476439790576,0.5378444923469876,0.6255933544303798
p11,4,16,16,0.3,0.0005,0.0,0.6377952755905512,0.6557377049180327,0.25477707006369427,0.3669724770642202,0.634375,0.90625,0.7463235294117647,0.6450563524590164,0.5805135350318471,0.5566480032379925,0.6431780043887956,0.6377952755905512,0.590003017027081,0.6720029572338488
p11,5,16,16,0.3,0.0005,0.0,0.5879265091863517,0.0,0.0,0.0,0.5879265091863517,1.0,0.740495867768595,0.29396325459317585,0.5,0.3702479338842975,0.34565758020404935,0.5879265091863517,0.43535715060410834,0.6097020018198362
p11,1,16,16,0.3,0.0005,0.0001,0.5706806282722513,0.25,0.0189873417721519,0.03529411764705882,0.581081081081081,0.9598214285714286,0.7239057239057239,0.4155405405405405,0.48940438517179025,0.3795999207763914,0.44414178576482244,0.5706806282722513,0.43908731084585717,0.6066625226039783
p11,2,16,16,0.3,0.0005,0.0001,0.6387434554973822,0.5925925925925926,0.4050632911392405,0.48120300751879697,0.656934306569343,0.8035714285714286,0.7228915662650602,0.6247634495809677,0.6043173598553345,0.6020472868919287,0.6303217651862891,0.6387434554973822,0.6229261414433074,0.6498361211573236
p11,3,16,16,0.3,0.0005,0.0001,0.6047120418848168,0.5686274509803921,0.18354430379746836,0.27751196172248804,0.6102719033232629,0.9017857142857143,0.7279279279279279,0.5894496771518275,0.5426650090415913,0.502719944825208,0.593047234553175,0.6047120418848168,0.5416302246282957,0.624491410488246
p11,4,16,16,0.3,0.0005,0.0001,0.6351706036745407,0.6451612903225806,0.25477707006369427,0.365296803652968,0.6332288401253918,0.9017857142857143,0.7440147329650092,0.6391950652239862,0.5782813921747043,0.5546557683089886,0.6381458865321074,0.6351706036745407,0.5879551137996799,0.6712067788898999
p11,5,16,16,0.3,0.0005,0.0001,0.5879265091863517,0.0,0.0,0.0,0.5879265091863517,1.0,0.740495867768595,0.29396325459317585,0.5,0.3702479338842975,0.34565758020404935,0.5879265091863517,0.43535715060410834,0.6104981801637852
p11,1,16,16,0.4,0.001,0.0,0.5759162303664922,0.25,0.012658227848101266,0.024096385542168676,0.5828877005347594,0.9732142857142857,0.7290969899665551,0.4164438502673797,0.49293625678119346,0.3765966877543619,0.4452011647114819,0.5759162303664922,0.43749988133029055,0.6106747287522605
p11,2,16,16,0.4,0.001,0.0,0.6178010471204188,0.5517241379310345,0.4050632911392405,0.46715328467153283,0.6466165413533834,0.7678571428571429,0.7020408163265306,0.599170339642209,0.5864602169981917,0.5845970504990317,0.6073678509326214,0.6178010471204188,0.6048883817676571,0.6457674050632911
p11,3,16,16,0.4,0.001,0.0,0.6047120418848168,0.5714285714285714,0.17721518987341772,0.27053140096618356,0.6096096096096096,0.90625,0.7289048473967684,0.5905190905190905,0.5417325949367089,0.499718124181476,0.5938174524561959,0.6047120418848168,0.5393158302867359,0.6163257233273056
