Participant,Fold,Hidden1,Hidden2,Dropout,LearningRate,WeightDecay,Accuracy,Precision,Recall,F1 Score,AUROC
p18,1,128,32,0.5,0.001,0.0,0.6120218579234973,0.6724137931034483,0.42857142857142855,0.5234899328859061,0.6204013377926421
p18,2,128,32,0.5,0.001,0.0,0.6612021857923497,0.6883116883116883,0.5824175824175825,0.6309523809523809,0.6785714285714286
p18,3,128,32,0.5,0.001,0.0,0.6721311475409836,0.7313432835820896,0.5384615384615384,0.620253164556962,0.7160774008600095
p18,4,128,32,0.5,0.001,0.0,0.6703296703296703,0.6829268292682927,0.6222222222222222,0.6511627906976745,0.7190821256038648
p18,5,128,32,0.5,0.001,0.0,0.6043956043956044,0.6046511627906976,0.5777777777777777,0.5909090909090909,0.6091787439613526
p18,1,128,32,0.5,0.001,0.0001,0.6065573770491803,0.6461538461538462,0.46153846153846156,0.5384615384615384,0.63258480649785
p18,2,128,32,0.5,0.001,0.0001,0.6721311475409836,0.7123287671232876,0.5714285714285714,0.6341463414634146,0.714405160057334
p18,3,128,32,0.5,0.001,0.0001,0.6721311475409836,0.7066666666666667,0.5824175824175825,0.6385542168674698,0.715480172001911
p18,4,128,32,0.5,0.001,0.0001,0.6758241758241759,0.6823529411764706,0.6444444444444445,0.6628571428571428,0.7336956521739131
p18,5,128,32,0.5,0.001,0.0001,0.6043956043956044,0.6071428571428571,0.5666666666666667,0.5862068965517241,0.6115942028985507
p18,1,128,32,0.5,0.0005,0.0,0.639344262295082,0.7049180327868853,0.4725274725274725,0.5657894736842105,0.6268514094601052
p18,2,128,32,0.5,0.0005,0.0,0.6338797814207651,0.6714285714285714,0.5164835164835165,0.5838509316770186,0.6721213569039655
p18,3,128,32,0.5,0.0005,0.0,0.6830601092896175,0.7037037037037037,0.6263736263736264,0.6627906976744186,0.7417582417582418
p18,4,128,32,0.5,0.0005,0.0,0.6648351648351648,0.6705882352941176,0.6333333333333333,0.6514285714285715,0.696256038647343
p18,5,128,32,0.5,0.0005,0.0,0.5989010989010989,0.5977011494252874,0.5777777777777777,0.5875706214689266,0.6091787439613526
p18,1,128,32,0.5,0.0005,0.0001,0.6229508196721312,0.6774193548387096,0.46153846153846156,0.5490196078431373,0.6367654085045389
p18,2,128,32,0.5,0.0005,0.0001,0.6557377049180327,0.6944444444444444,0.5494505494505495,0.6134969325153374,0.6940993788819876
p18,3,128,32,0.5,0.0005,0.0001,0.6557377049180327,0.6794871794871795,0.5824175824175825,0.6272189349112426,0.7097467749641663
p18,4,128,32,0.5,0.0005,0.0001,0.6648351648351648,0.6705882352941176,0.6333333333333333,0.6514285714285715,0.695048309178744
p18,5,128,32,0.5,0.0005,0.0001,0.5879120879120879,0.5789473684210527,0.6111111111111112,0.5945945945945946,0.6113526570048309
p18,1,128,64,0.2,0.001,0.0,0.6174863387978142,0.6438356164383562,0.5164835164835165,0.573170731707317,0.6460821786908743
p18,2,128,64,0.2,0.001,0.0,0.6666666666666666,0.7142857142857143,0.5494505494505495,0.6211180124223602,0.7101051122790254
p18,3,128,64,0.2,0.001,0.0,0.6502732240437158,0.6753246753246753,0.5714285714285714,0.6190476190476191,0.7036550406115624
p18,4,128,64,0.2,0.001,0.0,0.6758241758241759,0.6867469879518072,0.6333333333333333,0.6589595375722543,0.6949275362318841
p18,5,128,64,0.2,0.001,0.0,0.5989010989010989,0.5934065934065934,0.6,0.5966850828729282,0.6213768115942029
p18,1,128,64,0.2,0.001,0.0001,0.6338797814207651,0.6818181818181818,0.4945054945054945,0.5732484076433121,0.6501433349259437
p18,2,128,64,0.2,0.001,0.0001,0.644808743169399,0.696969696969697,0.5054945054945055,0.5859872611464968,0.6794075489727663
p18,3,128,64,0.2,0.001,0.0001,0.6775956284153005,0.7162162162162162,0.5824175824175825,0.6424242424242425,0.7160774008600096
p18,4,128,64,0.2,0.001,0.0001,0.6758241758241759,0.6867469879518072,0.6333333333333333,0.6589595375722543,0.7010869565217391
p18,5,128,64,0.2,0.001,0.0001,0.6318681318681318,0.6236559139784946,0.6444444444444445,0.6338797814207651,0.6522946859903381
p18,1,128,64,0.2,0.0005,0.0,0.6174863387978142,0.6615384615384615,0.4725274725274725,0.5512820512820513,0.6404682274247491
p18,2,128,64,0.2,0.0005,0.0,0.6502732240437158,0.7076923076923077,0.5054945054945055,0.5897435897435898,0.6854992833253702
p18,3,128,64,0.2,0.0005,0.0,0.6502732240437158,0.6588235294117647,0.6153846153846154,0.6363636363636364,0.7200191113234591
p18,4,128,64,0.2,0.0005,0.0,0.6648351648351648,0.6705882352941176,0.6333333333333333,0.6514285714285715,0.7071256038647343
p18,5,128,64,0.2,0.0005,0.0,0.6153846153846154,0.6111111111111112,0.6111111111111112,0.6111111111111112,0.6143719806763285
p18,1,128,64,0.2,0.0005,0.0001,0.639344262295082,0.6811594202898551,0.5164835164835165,0.5875,0.6494266602962255
p18,2,128,64,0.2,0.0005,0.0001,0.6666666666666666,0.7142857142857143,0.5494505494505495,0.6211180124223602,0.6907548972766364
p18,3,128,64,0.2,0.0005,0.0001,0.6994535519125683,0.7432432432432432,0.6043956043956044,0.6666666666666666,0.7074773053033924
p18,4,128,64,0.2,0.0005,0.0001,0.6758241758241759,0.691358024691358,0.6222222222222222,0.6549707602339181,0.7008454106280193
p18,5,128,64,0.2,0.0005,0.0001,0.6153846153846154,0.6063829787234043,0.6333333333333333,0.6195652173913043,0.6243961352657005
p18,1,128,64,0.3,0.001,0.0,0.6229508196721312,0.6617647058823529,0.4945054945054945,0.5660377358490566,0.650382226469183
p18,2,128,64,0.3,0.001,0.0,0.6612021857923497,0.704225352112676,0.5494505494505495,0.6172839506172839,0.7018633540372671
p18,3,128,64,0.3,0.001,0.0,0.6775956284153005,0.7105263157894737,0.5934065934065934,0.6467065868263473,0.7164357381748687
p18,4,128,64,0.3,0.001,0.0,0.6648351648351648,0.6705882352941176,0.6333333333333333,0.6514285714285715,0.6911835748792271
p18,5,128,64,0.3,0.001,0.0,0.6208791208791209,0.6105263157894737,0.6444444444444445,0.6270270270270271,0.6602657004830919
p18,1,128,64,0.3,0.001,0.0001,0.6229508196721312,0.6666666666666666,0.4835164835164835,0.5605095541401274,0.6444099378881988
p18,2,128,64,0.3,0.001,0.0001,0.6721311475409836,0.7123287671232876,0.5714285714285714,0.6341463414634146,0.7208552317247968
p18,3,128,64,0.3,0.001,0.0001,0.6885245901639344,0.7297297297297297,0.5934065934065934,0.6545454545454545,0.7388915432393693
p18,4,128,64,0.3,0.001,0.0001,0.6758241758241759,0.6867469879518072,0.6333333333333333,0.6589595375722543,0.6977053140096618
p18,5,128,64,0.3,0.001,0.0001,0.5934065934065934,0.5869565217391305,0.6,0.5934065934065934,0.6213768115942029
p18,1,128,64,0.3,0.0005,0.0,0.6229508196721312,0.6666666666666666,0.4835164835164835,0.5605095541401274,0.6442904921165791
p18,2,128,64,0.3,0.0005,0.0,0.6775956284153005,0.7285714285714285,0.5604395604395604,0.6335403726708074,0.7084328714763497
p18,3,128,64,0.3,0.0005,0.0,0.6666666666666666,0.7027027027027027,0.5714285714285714,0.6303030303030303,0.7148829431438127
p18,4,128,64,0.3,0.0005,0.0,0.6703296703296703,0.6785714285714286,0.6333333333333333,0.6551724137931034,0.694927536231884
p18,5,128,64,0.3,0.0005,0.0,0.5934065934065934,0.5869565217391305,0.6,0.5934065934065934,0.6121980676328502
p18,1,128,64,0.3,0.0005,0.0001,0.644808743169399,0.6857142857142857,0.5274725274725275,0.5962732919254659,0.6401098901098901
p18,2,128,64,0.3,0.0005,0.0001,0.6775956284153005,0.7352941176470589,0.5494505494505495,0.6289308176100629,0.7161968466316293
p18,3,128,64,0.3,0.0005,0.0001,0.6939890710382514,0.7333333333333333,0.6043956043956044,0.6626506024096386,0.7307692307692306
p18,4,128,64,0.3,0.0005,0.0001,0.6758241758241759,0.6823529411764706,0.6444444444444445,0.6628571428571428,0.7055555555555556
p18,5,128,64,0.3,0.0005,0.0001,0.5824175824175825,0.57,0.6333333333333333,0.6,0.619927536231884
p18,1,128,64,0.4,0.001,0.0,0.644808743169399,0.696969696969697,0.5054945054945055,0.5859872611464968,0.6649546106067845
p18,2,128,64,0.4,0.001,0.0,0.6612021857923497,0.7164179104477612,0.5274725274725275,0.6075949367088608,0.6962494027711419
p18,3,128,64,0.4,0.001,0.0,0.6666666666666666,0.7142857142857143,0.5494505494505495,0.6211180124223602,0.713569039655996
p18,4,128,64,0.4,0.001,0.0,0.6813186813186813,0.7105263157894737,0.6,0.6506024096385542,0.7097826086956522
p18,5,128,64,0.4,0.001,0.0,0.5879120879120879,0.5757575757575758,0.6333333333333333,0.6031746031746031,0.6148550724637681
p18,1,128,64,0.4,0.001,0.0001,0.6284153005464481,0.6619718309859155,0.5164835164835165,0.5802469135802469,0.6427376970855232
p18,2,128,64,0.4,0.001,0.0001,0.6721311475409836,0.7123287671232876,0.5714285714285714,0.6341463414634146,0.714763497372193
p18,3,128,64,0.4,0.001,0.0001,0.6775956284153005,0.7051282051282052,0.6043956043956044,0.650887573964497,0.7274247491638796
p18,4,128,64,0.4,0.001,0.0001,0.6758241758241759,0.6823529411764706,0.6444444444444445,0.6628571428571428,0.7066425120772946
p18,5,128,64,0.4,0.001,0.0001,0.6373626373626373,0.6463414634146342,0.5888888888888889,0.6162790697674418,0.6684782608695653
p18,1,128,64,0.4,0.0005,0.0,0.6174863387978142,0.647887323943662,0.5054945054945055,0.5679012345679012,0.621595795508839
p18,2,128,64,0.4,0.0005,0.0,0.6612021857923497,0.704225352112676,0.5494505494505495,0.6172839506172839,0.7096273291925466
p18,3,128,64,0.4,0.0005,0.0,0.6721311475409836,0.6781609195402298,0.6483516483516484,0.6629213483146067,0.7244386048733875
p18,4,128,64,0.4,0.0005,0.0,0.6813186813186813,0.7105263157894737,0.6,0.6506024096385542,0.6986714975845411
p18,5,128,64,0.4,0.0005,0.0,0.5879120879120879,0.5742574257425742,0.6444444444444445,0.6073298429319371,0.6201690821256037
p18,1,128,64,0.4,0.0005,0.0001,0.6120218579234973,0.6428571428571429,0.4945054945054945,0.5590062111801242,0.6429765886287626
p18,2,128,64,0.4,0.0005,0.0001,0.6666666666666666,0.7083333333333334,0.5604395604395604,0.6257668711656442,0.690516005733397
p18,3,128,64,0.4,0.0005,0.0001,0.6939890710382514,0.7333333333333333,0.6043956043956044,0.6626506024096386,0.7084328714763498
p18,4,128,64,0.4,0.0005,0.0001,0.6758241758241759,0.6867469879518072,0.6333333333333333,0.6589595375722543,0.7051932367149758
p18,5,128,64,0.4,0.0005,0.0001,0.6098901098901099,0.6021505376344086,0.6222222222222222,0.6120218579234973,0.6183574879227053
p18,1,128,64,0.5,0.001,0.0,0.644808743169399,0.6911764705882353,0.5164835164835165,0.5911949685534591,0.6353320592451028
p18,2,128,64,0.5,0.001,0.0,0.6612021857923497,0.6883116883116883,0.5824175824175825,0.6309523809523809,0.6763019589106547
p18,3,128,64,0.5,0.001,0.0,0.6830601092896175,0.746268656716418,0.5494505494505495,0.6329113924050633,0.705685618729097
p18,4,128,64,0.5,0.001,0.0,0.6703296703296703,0.6785714285714286,0.6333333333333333,0.6551724137931034,0.7109903381642512
p18,5,128,64,0.5,0.001,0.0,0.6318681318681318,0.6263736263736264,0.6333333333333333,0.6298342541436464,0.65012077294686
p18,1,128,64,0.5,0.001,0.0001,0.6338797814207651,0.6714285714285714,0.5164835164835165,0.5838509316770186,0.6401098901098901
p18,2,128,64,0.5,0.001,0.0001,0.6666666666666666,0.7027027027027027,0.5714285714285714,0.6303030303030303,0.7047300525561394
p18,3,128,64,0.5,0.001,0.0001,0.6775956284153005,0.6818181818181818,0.6593406593406593,0.6703910614525139,0.7250358337314858
p18,4,128,64,0.5,0.001,0.0001,0.6758241758241759,0.6823529411764706,0.6444444444444445,0.6628571428571428,0.7021739130434783
p18,5,128,64,0.5,0.001,0.0001,0.6043956043956044,0.5957446808510638,0.6222222222222222,0.6086956521739131,0.6096618357487923
p18,1,128,64,0.5,0.0005,0.0,0.639344262295082,0.6923076923076923,0.4945054945054945,0.5769230769230769,0.6436932632584806
p18,2,128,64,0.5,0.0005,0.0,0.6666666666666666,0.7027027027027027,0.5714285714285714,0.6303030303030303,0.7040133779264215
p18,3,128,64,0.5,0.0005,0.0,0.6612021857923497,0.7164179104477612,0.5274725274725275,0.6075949367088608,0.7164357381748685
p18,4,128,64,0.5,0.0005,0.0,0.6648351648351648,0.6705882352941176,0.6333333333333333,0.6514285714285715,0.6896135265700484
p18,5,128,64,0.5,0.0005,0.0,0.6043956043956044,0.6,0.6,0.6,0.6166666666666667
p18,1,128,64,0.5,0.0005,0.0001,0.6229508196721312,0.6666666666666666,0.4835164835164835,0.5605095541401274,0.6377209746774963
p18,2,128,64,0.5,0.0005,0.0001,0.6666666666666666,0.7142857142857143,0.5494505494505495,0.6211180124223602,0.7054467271858577
p18,3,128,64,0.5,0.0005,0.0001,0.6939890710382514,0.7160493827160493,0.6373626373626373,0.6744186046511628,0.7183468705207836
p18,4,128,64,0.5,0.0005,0.0001,0.6648351648351648,0.6835443037974683,0.6,0.6390532544378699,0.7085748792270532
p18,5,128,64,0.5,0.0005,0.0001,0.5989010989010989,0.5894736842105263,0.6222222222222222,0.6054054054054054,0.6115942028985507
p5,1,16,16,0.2,0.001,0.0,0.676056338028169,0.6382978723404256,0.8333333333333334,0.7228915662650602,0.7333333333333333
p5,2,16,16,0.2,0.001,0.0,0.6619718309859155,0.6363636363636364,0.7777777777777778,0.7,0.711111111111111
p5,3,16,16,0.2,0.001,0.0,0.5915492957746479,0.58,0.7837837837837838,0.6666666666666666,0.6128775834658188
p5,4,16,16,0.2,0.001,0.0,0.6338028169014085,0.7037037037037037,0.5135135135135135,0.59375,0.6868044515103339
p5,5,16,16,0.2,0.001,0.0,0.7714285714285715,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7851307189542485
p5,1,16,16,0.2,0.001,0.0001,0.7183098591549296,0.7,0.7777777777777778,0.7368421052631579,0.7436507936507937
p5,2,16,16,0.2,0.001,0.0001,0.647887323943662,0.6486486486486487,0.6666666666666666,0.6575342465753424,0.7214285714285715
p5,3,16,16,0.2,0.001,0.0001,0.49295774647887325,0.5555555555555556,0.13513513513513514,0.21739130434782608,0.5755166931637521
p5,4,16,16,0.2,0.001,0.0001,0.5633802816901409,0.5882352941176471,0.5405405405405406,0.5633802816901409,0.6875993640699523
p5,5,16,16,0.2,0.001,0.0001,0.7857142857142857,0.7692307692307693,0.8333333333333334,0.8,0.7933006535947713
p5,1,16,16,0.2,0.0005,0.0,0.647887323943662,0.6037735849056604,0.8888888888888888,0.7191011235955056,0.7396825396825396
p5,2,16,16,0.2,0.0005,0.0,0.5633802816901409,0.5675675675675675,0.5833333333333334,0.5753424657534246,0.5880952380952381
p5,3,16,16,0.2,0.0005,0.0,0.5211267605633803,0.7142857142857143,0.13513513513513514,0.22727272727272727,0.6367249602543721
p5,4,16,16,0.2,0.0005,0.0,0.6338028169014085,0.6666666666666666,0.5945945945945946,0.6285714285714286,0.6701112877583466
p5,5,16,16,0.2,0.0005,0.0,0.7571428571428571,0.7435897435897436,0.8055555555555556,0.7733333333333333,0.7941176470588236
p5,1,16,16,0.2,0.0005,0.0001,0.676056338028169,0.6326530612244898,0.8611111111111112,0.7294117647058823,0.7515873015873016
p5,2,16,16,0.2,0.0005,0.0001,0.6056338028169014,0.5769230769230769,0.8333333333333334,0.6818181818181818,0.6031746031746031
p5,3,16,16,0.2,0.0005,0.0001,0.49295774647887325,1.0,0.02702702702702703,0.05263157894736842,0.6255961844197139
p5,4,16,16,0.2,0.0005,0.0001,0.6197183098591549,0.6470588235294118,0.5945945945945946,0.6197183098591549,0.6788553259141494
p5,5,16,16,0.2,0.0005,0.0001,0.7714285714285715,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.8161764705882353
p5,1,16,16,0.3,0.001,0.0,0.6901408450704225,0.6666666666666666,0.7777777777777778,0.717948717948718,0.715079365079365
p5,2,16,16,0.3,0.001,0.0,0.647887323943662,0.6410256410256411,0.6944444444444444,0.6666666666666666,0.746031746031746
p5,3,16,16,0.3,0.001,0.0,0.4788732394366197,0.0,0.0,0.0,0.6319554848966614
p5,4,16,16,0.3,0.001,0.0,0.6056338028169014,0.6451612903225806,0.5405405405405406,0.5882352941176471,0.6804451510333863
p5,5,16,16,0.3,0.001,0.0,0.7428571428571429,0.7647058823529411,0.7222222222222222,0.7428571428571429,0.7540849673202614
p5,1,16,16,0.3,0.001,0.0001,0.6619718309859155,0.6428571428571429,0.75,0.6923076923076923,0.7476190476190475
p5,2,16,16,0.3,0.001,0.0001,0.5633802816901409,0.5396825396825397,0.9444444444444444,0.6868686868686869,0.6817460317460319
p5,3,16,16,0.3,0.001,0.0001,0.5352112676056338,0.532258064516129,0.8918918918918919,0.6666666666666666,0.6232114467408586
p5,4,16,16,0.3,0.001,0.0001,0.6338028169014085,0.6774193548387096,0.5675675675675675,0.6176470588235294,0.7170111287758346
p5,5,16,16,0.3,0.001,0.0001,0.8142857142857143,0.8285714285714286,0.8055555555555556,0.8169014084507042,0.795751633986928
p5,1,16,16,0.3,0.0005,0.0,0.704225352112676,0.6829268292682927,0.7777777777777778,0.7272727272727273,0.7857142857142857
p5,2,16,16,0.3,0.0005,0.0,0.676056338028169,0.6666666666666666,0.7222222222222222,0.6933333333333334,0.6587301587301588
p5,3,16,16,0.3,0.0005,0.0,0.5352112676056338,0.5357142857142857,0.8108108108108109,0.6451612903225806,0.5413354531001591
p5,4,16,16,0.3,0.0005,0.0,0.6338028169014085,0.6666666666666666,0.5945945945945946,0.6285714285714286,0.6494435612082671
p5,5,16,16,0.3,0.0005,0.0,0.7714285714285715,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7916666666666666
p5,1,16,16,0.3,0.0005,0.0001,0.7183098591549296,0.7,0.7777777777777778,0.7368421052631579,0.7261904761904763
p5,2,16,16,0.3,0.0005,0.0001,0.676056338028169,0.6666666666666666,0.7222222222222222,0.6933333333333334,0.7063492063492064
p5,3,16,16,0.3,0.0005,0.0001,0.6338028169014085,0.627906976744186,0.7297297297297297,0.675,0.6526232114467408
p5,4,16,16,0.3,0.0005,0.0001,0.5915492957746479,0.625,0.5405405405405406,0.5797101449275363,0.6756756756756757
p5,5,16,16,0.3,0.0005,0.0001,0.7571428571428571,0.7567567567567568,0.7777777777777778,0.7671232876712328,0.7794117647058824
p5,1,16,16,0.4,0.001,0.0,0.6901408450704225,0.6666666666666666,0.7777777777777778,0.717948717948718,0.7317460317460317
p5,2,16,16,0.4,0.001,0.0,0.6197183098591549,0.6097560975609756,0.6944444444444444,0.6493506493506493,0.7174603174603175
p5,3,16,16,0.4,0.001,0.0,0.4788732394366197,0.0,0.0,0.0,0.5945945945945946
p5,4,16,16,0.4,0.001,0.0,0.6056338028169014,0.6363636363636364,0.5675675675675675,0.6,0.6748807631160573
p5,5,16,16,0.4,0.001,0.0,0.7,0.6744186046511628,0.8055555555555556,0.7341772151898734,0.7720588235294117
p5,1,16,16,0.4,0.001,0.0001,0.676056338028169,0.6511627906976745,0.7777777777777778,0.7088607594936709,0.75
p5,2,16,16,0.4,0.001,0.0001,0.647887323943662,0.6341463414634146,0.7222222222222222,0.6753246753246753,0.6753968253968253
p5,3,16,16,0.4,0.001,0.0001,0.6901408450704225,0.7142857142857143,0.6756756756756757,0.6944444444444444,0.6979332273449922
p5,4,16,16,0.4,0.001,0.0001,0.6056338028169014,0.6666666666666666,0.4864864864864865,0.5625,0.676470588235294
p5,5,16,16,0.4,0.001,0.0001,0.7571428571428571,0.7878787878787878,0.7222222222222222,0.7536231884057971,0.7777777777777778
p5,1,16,16,0.4,0.0005,0.0,0.6619718309859155,0.6304347826086957,0.8055555555555556,0.7073170731707317,0.7222222222222222
p5,2,16,16,0.4,0.0005,0.0,0.647887323943662,0.6122448979591837,0.8333333333333334,0.7058823529411765,0.6952380952380953
p5,3,16,16,0.4,0.0005,0.0,0.704225352112676,0.7105263157894737,0.7297297297297297,0.72,0.6891891891891893
p5,4,16,16,0.4,0.0005,0.0,0.647887323943662,0.7,0.5675675675675675,0.6268656716417911,0.6605723370429253
p5,5,16,16,0.4,0.0005,0.0,0.7857142857142857,0.7837837837837838,0.8055555555555556,0.7945205479452054,0.7834967320261438
p5,1,16,16,0.4,0.0005,0.0001,0.6338028169014085,0.6041666666666666,0.8055555555555556,0.6904761904761905,0.7365079365079364
p5,2,16,16,0.4,0.0005,0.0001,0.647887323943662,0.6341463414634146,0.7222222222222222,0.6753246753246753,0.7222222222222221
p5,3,16,16,0.4,0.0005,0.0001,0.676056338028169,0.6842105263157895,0.7027027027027027,0.6933333333333334,0.670906200317965
p5,4,16,16,0.4,0.0005,0.0001,0.5774647887323944,0.6129032258064516,0.5135135135135135,0.5588235294117647,0.6399046104928459
p5,5,16,16,0.4,0.0005,0.0001,0.8428571428571429,0.8571428571428571,0.8333333333333334,0.8450704225352113,0.8529411764705882
p5,1,16,16,0.5,0.001,0.0,0.704225352112676,0.6595744680851063,0.8611111111111112,0.7469879518072289,0.7777777777777778
p5,2,16,16,0.5,0.001,0.0,0.6056338028169014,0.6,0.6666666666666666,0.631578947368421,0.6698412698412699
p5,3,16,16,0.5,0.001,0.0,0.6619718309859155,0.6511627906976745,0.7567567567567568,0.7,0.678060413354531
p5,4,16,16,0.5,0.001,0.0,0.5774647887323944,0.6129032258064516,0.5135135135135135,0.5588235294117647,0.651033386327504
p5,5,16,16,0.5,0.001,0.0,0.7857142857142857,0.7837837837837838,0.8055555555555556,0.7945205479452054,0.8137254901960784
p5,1,16,16,0.5,0.001,0.0001,0.6901408450704225,0.6590909090909091,0.8055555555555556,0.725,0.7484126984126984
p5,2,16,16,0.5,0.001,0.0001,0.647887323943662,0.6341463414634146,0.7222222222222222,0.6753246753246753,0.7134920634920635
p5,3,16,16,0.5,0.001,0.0001,0.6056338028169014,0.6,0.7297297297297297,0.6585365853658537,0.65818759936407
p5,4,16,16,0.5,0.001,0.0001,0.6338028169014085,0.7037037037037037,0.5135135135135135,0.59375,0.6732909379968204
p5,5,16,16,0.5,0.001,0.0001,0.7428571428571429,0.7647058823529411,0.7222222222222222,0.7428571428571429,0.7696078431372549
p5,1,16,16,0.5,0.0005,0.0,0.5492957746478874,1.0,0.1111111111111111,0.2,0.7515873015873016
p5,2,16,16,0.5,0.0005,0.0,0.6056338028169014,0.5869565217391305,0.75,0.6585365853658537,0.6880952380952381
p5,3,16,16,0.5,0.0005,0.0,0.4647887323943662,0.3333333333333333,0.02702702702702703,0.05,0.514308426073132
p5,4,16,16,0.5,0.0005,0.0,0.6197183098591549,0.6666666666666666,0.5405405405405406,0.5970149253731343,0.6550079491255962
p5,5,16,16,0.5,0.0005,0.0,0.8285714285714286,0.8529411764705882,0.8055555555555556,0.8285714285714286,0.8243464052287581
p5,1,16,16,0.5,0.0005,0.0001,0.6197183098591549,0.5882352941176471,0.8333333333333334,0.6896551724137931,0.7277777777777777
p5,2,16,16,0.5,0.0005,0.0001,0.6619718309859155,0.6363636363636364,0.7777777777777778,0.7,0.6873015873015873
p5,3,16,16,0.5,0.0005,0.0001,0.6056338028169014,0.6,0.7297297297297297,0.6585365853658537,0.6732909379968204
p5,4,16,16,0.5,0.0005,0.0001,0.6056338028169014,0.6363636363636364,0.5675675675675675,0.6,0.6875993640699523
p5,5,16,16,0.5,0.0005,0.0001,0.7571428571428571,0.7317073170731707,0.8333333333333334,0.7792207792207793,0.7834967320261439
p5,1,16,32,0.2,0.001,0.0,0.676056338028169,0.6444444444444445,0.8055555555555556,0.7160493827160493,0.7674603174603175
p5,2,16,32,0.2,0.001,0.0,0.676056338028169,0.6585365853658537,0.75,0.7012987012987013,0.6928571428571428
p5,3,16,32,0.2,0.001,0.0,0.6056338028169014,0.5918367346938775,0.7837837837837838,0.6744186046511628,0.6995230524642291
p5,4,16,32,0.2,0.001,0.0,0.6197183098591549,0.65625,0.5675675675675675,0.6086956521739131,0.6693163751987282
p5,5,16,32,0.2,0.001,0.0,0.7428571428571429,0.75,0.75,0.75,0.7785947712418301
p5,1,16,32,0.2,0.001,0.0001,0.704225352112676,0.6666666666666666,0.8333333333333334,0.7407407407407407,0.7428571428571429
p5,2,16,32,0.2,0.001,0.0001,0.647887323943662,0.6222222222222222,0.7777777777777778,0.691358024691358,0.6626984126984127
p5,3,16,32,0.2,0.001,0.0001,0.6901408450704225,0.6666666666666666,0.8108108108108109,0.7317073170731707,0.71939586645469
p5,4,16,32,0.2,0.001,0.0001,0.6338028169014085,0.6774193548387096,0.5675675675675675,0.6176470588235294,0.692368839427663
p5,5,16,32,0.2,0.001,0.0001,0.7571428571428571,0.7435897435897436,0.8055555555555556,0.7733333333333333,0.8055555555555556
p5,1,16,32,0.2,0.0005,0.0,0.6197183098591549,0.5882352941176471,0.8333333333333334,0.6896551724137931,0.7246031746031746
p5,2,16,32,0.2,0.0005,0.0,0.6338028169014085,0.6190476190476191,0.7222222222222222,0.6666666666666666,0.6960317460317461
p5,3,16,32,0.2,0.0005,0.0,0.5492957746478874,0.5581395348837209,0.6486486486486487,0.6,0.5675675675675677
p5,4,16,32,0.2,0.0005,0.0,0.5915492957746479,0.6333333333333333,0.5135135135135135,0.5671641791044776,0.6589825119236885
p5,5,16,32,0.2,0.0005,0.0,0.7571428571428571,0.7567567567567568,0.7777777777777778,0.7671232876712328,0.7769607843137255
p5,1,16,32,0.2,0.0005,0.0001,0.6619718309859155,0.6304347826086957,0.8055555555555556,0.7073170731707317,0.7333333333333333
p5,2,16,32,0.2,0.0005,0.0001,0.6197183098591549,0.6097560975609756,0.6944444444444444,0.6493506493506493,0.6738095238095237
p5,3,16,32,0.2,0.0005,0.0001,0.6197183098591549,0.5961538461538461,0.8378378378378378,0.6966292134831461,0.6359300476947537
p5,4,16,32,0.2,0.0005,0.0001,0.6056338028169014,0.6551724137931034,0.5135135135135135,0.5757575757575758,0.6883942766295708
p5,5,16,32,0.2,0.0005,0.0001,0.7428571428571429,0.7368421052631579,0.7777777777777778,0.7567567567567568,0.7794117647058824
p5,1,16,32,0.3,0.001,0.0,0.704225352112676,0.6829268292682927,0.7777777777777778,0.7272727272727273,0.7904761904761906
p5,2,16,32,0.3,0.001,0.0,0.6338028169014085,0.631578947368421,0.6666666666666666,0.6486486486486487,0.665079365079365
p5,3,16,32,0.3,0.001,0.0,0.5211267605633803,0.5283018867924528,0.7567567567567568,0.6222222222222222,0.6017488076311606
p5,4,16,32,0.3,0.001,0.0,0.5774647887323944,0.6060606060606061,0.5405405405405406,0.5714285714285714,0.6565977742448331
p5,5,16,32,0.3,0.001,0.0,0.7142857142857143,0.7,0.7777777777777778,0.7368421052631579,0.744281045751634
p5,1,16,32,0.3,0.001,0.0001,0.6619718309859155,0.6304347826086957,0.8055555555555556,0.7073170731707317,0.7357142857142858
p5,2,16,32,0.3,0.001,0.0001,0.6197183098591549,0.6153846153846154,0.6666666666666666,0.64,0.6634920634920635
p5,3,16,32,0.3,0.001,0.0001,0.4788732394366197,0.0,0.0,0.0,0.6430842607313196
p5,4,16,32,0.3,0.001,0.0001,0.5774647887323944,0.6129032258064516,0.5135135135135135,0.5588235294117647,0.652623211446741
p5,5,16,32,0.3,0.001,0.0001,0.8,0.8055555555555556,0.8055555555555556,0.8055555555555556,0.7982026143790849
p5,1,16,32,0.3,0.0005,0.0,0.6619718309859155,0.625,0.8333333333333334,0.7142857142857143,0.7309523809523809
p5,2,16,32,0.3,0.0005,0.0,0.6619718309859155,0.6578947368421053,0.6944444444444444,0.6756756756756757,0.7206349206349206
p5,3,16,32,0.3,0.0005,0.0,0.5352112676056338,0.532258064516129,0.8918918918918919,0.6666666666666666,0.6216216216216217
